CAM6_01042018_13_30_48_2.jpg,2,3232,10,3232,10,3232,10
390_CAM6_27032018_19_30_49_2.jpg,2,3221,8,3232,10,3232,10
2408_CAM6_15022018_19_44_93_2.jpg,2,5252,14,5252,14,3232,10
CAM6_05042018_05_22_58_2.jpg,2,3232,10,3432,12,3232,10
6141_CAM6_04022018_00_31_94_2.jpg,2,3232,10,3232,10,3232,10
5587_CAM6_05022018_17_25_99_2.jpg,2,3252,12,5252,14,5252,14
2487_CAM6_15022018_11_40_98_2.jpg,2,3211,7,3145,13,5152,13
CAM6_11032018_05_58_70.95_3.jpg,3,3232,10,3231,9,3232,10
CAM6_15032018_17_44_85_2.jpg,2,2211,6,4141,10,4240,10
CAM6_23022018_15_02_76_2.jpg,2,3232,10,3232,10,3232,10
2549_CAM6_15022018_08_04_62_2.jpg,2,5115,12,5131,10,5151,12
CAM6_17022018_14_04_63_2.jpg,2,3232,10,3232,10,2232,9
3564_CAM6_11022018_14_32_75_2.jpg,2,3321,9,3132,9,4132,10
865_CAM6_24022018_20_54_61_2.jpg,2,5515,16,5151,12,5151,12
5738_CAM6_05022018_04_09_98_2.jpg,2,3232,10,3252,12,3252,12
1963_CAM6_18022018_16_52_87_2.jpg,2,3232,10,3232,10,3232,10
2078_CAM6_17022018_15_06_99_2.jpg,2,3232,10,3252,12,3252,12
CAM6_06032018_08_36_70.17_0.jpg,0,3221,8,2042,8,2222,8
598_CAM6_25022018_15_42_89_2.jpg,2,3221,8,3232,10,3232,10
173_CAM6_30032018_05_41_61_2.jpg,2,3232,10,3232,10,2222,8
1917_CAM6_18022018_22_54_70_2.jpg,2,5131,10,3151,10,5152,13
2477_CAM6_15022018_12_08_92_2.jpg,2,5511,12,5151,12,3151,10
CAM6_15022018_16_20_62_2.jpg,2,3221,8,3232,10,3232,10
CAM6_09022018_06_11_68_2.jpg,2,3221,8,3232,10,2232,9
CAM6_01022018_18_07_90_2.jpg,2,2221,7,3242,11,2222,8
329_CAM6_30012018_08_27_93_2.jpg,2,1111,4,4231,10,5252,14
6985_CAM6_01042018_02_48_84_2.jpg,2,3232,10,3232,10,3232,10
CAM6_15032018_09_30_53_2.jpg,2,2221,7,3232,10,2222,8
6601_CAM6_02032018_19_59_68_2.jpg,2,3232,10,3132,9,3232,10
CAM6_08022018_19_07_70_2.jpg,2,3232,10,3232,10,2232,9
CAM6_16022018_04_37_63.48_0.jpg,0,0001,1,0000,0,0200,2
CAM6_23042018_20_04_87.36_1.jpg,1,3321,9,2231,8,2222,8
4673_CAM6_07032018_09_44_81_2.jpg,2,2222,8,4232,11,3232,10
CAM6_05042018_22_18_48_2.jpg,2,3233,11,3131,8,3233,11
CAM6_06022018_15_09_76_2.jpg,2,3233,11,3132,9,3232,10
3235_CAM6_12032018_13_20_74_2.jpg,2,3232,10,3232,10,3232,10
5130_CAM6_06022018_12_17_48_2.jpg,2,1511,8,3252,12,3232,10
1014_CAM6_23032018_20_55_97_2.jpg,2,3321,9,3132,9,3132,9
CAM6_11022018_03_54_62_2.jpg,2,3202,7,1222,7,2222,8
5308_CAM6_06022018_06_38_70_2.jpg,2,3232,10,3232,10,4232,11
4468_CAM6_08022018_17_13_77_2.jpg,2,3232,10,3232,10,4232,11
407_CAM6_29012018_20_20_98_2.jpg,2,3132,9,3031,7,5231,11
6621_CAM6_02022018_20_23_96_2.jpg,2,3311,8,3232,10,5152,13
658_CAM6_25022018_09_58_99_2.jpg,2,3232,10,5252,14,5252,14
5155_CAM6_06022018_11_33_97_2.jpg,2,5323,13,3252,12,3232,10
CAM6_22022018_18_43_79_2.jpg,2,5211,9,2233,10,2221,7
4080_CAM6_09032018_22_18_99_2.jpg,2,3232,10,3232,10,3232,10
5639_CAM6_05022018_13_03_89_2.jpg,2,3221,8,3252,12,3252,12
2200_CAM6_16032018_07_02_95_2.jpg,2,3232,10,3232,10,3232,10
CAM6_19032018_16_24_58_2.jpg,2,3321,9,2232,9,3232,10
6307_CAM6_03022018_19_09_99_2.jpg,2,3231,9,3252,12,3252,12
CAM6_06022018_14_07_77_2.jpg,2,2211,6,2222,8,2222,8
CAM6_23022018_14_29_83_2.jpg,2,2231,8,2222,8,2222,8
3814_CAM6_11022018_00_17_95_2.jpg,2,3221,8,3252,12,3232,10
CAM6_11022018_11_35_78_2.jpg,2,3221,8,2222,8,2222,8
5926_CAM6_04022018_19_16_65_2.jpg,2,5351,14,5152,13,3252,12
4762_CAM6_07022018_17_33_98_2.jpg,2,3232,10,3251,11,5252,14
548_CAM6_25032018_23_57_95_2.jpg,2,3232,10,3232,10,3232,10
CAM6_24032018_17_12_89_2.jpg,2,2322,9,2222,8,2222,8
5932_CAM6_04022018_18_48_96_2.jpg,2,3221,8,3232,10,3232,10
2688_CAM6_14032018_04_03_80_2.jpg,2,3231,9,3231,9,3232,10
397_CAM6_29032018_05_16_92_2.jpg,2,3232,10,3232,10,3232,10
4827_CAM6_07022018_10_26_99_2.jpg,2,3152,11,5252,14,5252,14
1664_CAM6_20022018_11_49_97_2.jpg,2,3221,8,3252,12,3252,12
CAM6_11022018_13_31_80_2.jpg,2,2222,8,2222,8,2222,8
2120_CAM6_17022018_09_40_92_2.jpg,2,3521,11,5253,15,5252,14
4329_CAM6_08032018_16_27_73_2.jpg,2,3314,11,3130,7,3232,10
CAM6_07042018_00_15_87_2.jpg,2,2222,8,2222,8,0022,4
CAM6_09032018_03_08_79_2.jpg,2,2211,6,2122,7,2122,7
4545_CAM6_08022018_06_34_79_2.jpg,2,3232,10,3232,10,3232,10
CAM6_16022018_04_55_61.57_0.jpg,0,0001,1,0000,0,0200,2
2201_CAM6_16032018_07_00_99_2.jpg,2,3232,10,3232,10,3232,10
CAM6_24042018_11_56_76.6_1.jpg,1,5323,13,1131,6,2222,8
CAM6_16022018_04_43_59.72_0.jpg,0,0001,1,0000,0,0200,2
661_CAM6_25022018_09_55_99_2.jpg,2,3221,8,3232,10,3252,12
CAM6_06032018_21_42_64.88_3.jpg,3,3232,10,3232,10,3232,10
CAM6_16022018_04_42_58.02_0.jpg,0,2000,2,0000,0,0200,2
10_CAM6_31032018_22_54_58_2.jpg,2,3221,8,3232,10,3232,10
5127_CAM6_06022018_12_19_80_2.jpg,2,3221,8,3232,10,3252,12
CAM6_24042018_11_08_74.79_1.jpg,1,2111,5,2121,6,2221,7
CAM6_14032018_05_15_95.75_3.jpg,3,3231,9,3333,12,3232,10
4869_CAM6_07022018_02_18_96_2.jpg,2,3252,12,3232,10,3252,12
4260_CAM6_09022018_06_12_52_2.jpg,2,3221,8,3232,10,3232,10
4370_CAM6_08032018_08_27_63_2.jpg,2,3232,10,3232,10,3232,10
4620_CAM6_07032018_16_44_99_2.jpg,2,3232,10,3132,9,3232,10
4780_CAM6_07022018_15_46_99_2.jpg,2,3221,8,5232,12,3252,12
6135_CAM6_04022018_00_48_98_2.jpg,2,3232,10,3232,10,3252,12
6136_CAM6_04022018_00_47_98_2.jpg,2,3232,10,3252,12,3252,12
CAM6_27032018_04_28_66.49_3.jpg,3,3232,10,3232,10,3232,10
2313_CAM6_16022018_04_00_81_2.jpg,2,3153,12,3151,10,5151,12
6275_CAM6_03022018_22_04_98_2.jpg,2,5153,14,5252,14,5251,13
6644_CAM6_02022018_17_03_70_2.jpg,2,5352,15,5253,15,3252,12
CAM6_23032018_15_15_98.27_3.jpg,3,3111,6,3253,13,3232,10
CAM6_29032018_02_10_59.93_3.jpg,3,3232,10,3232,10,3232,10
4210_CAM6_09022018_11_53_99_2.jpg,2,3232,10,3252,12,3232,10
CAM6_11032018_06_01_90.32_3.jpg,3,3232,10,3232,10,3232,10
CAM6_24022018_00_29_61_2.jpg,2,3221,8,3232,10,3232,10
2110_CAM6_17022018_12_09_98_2.jpg,2,3132,9,3152,11,5255,17
5831_CAM6_04032018_14_39_99_2.jpg,2,3232,10,3232,10,3232,10
2103_CAM6_17022018_13_39_98_2.jpg,2,5315,14,5152,13,5252,14
CAM6_03032018_09_16_88_2.jpg,2,2222,8,3222,9,2222,8
5702_CAM6_05022018_07_49_99_2.jpg,2,5252,14,5252,14,3252,12
4092_CAM6_09032018_20_55_89_2.jpg,2,3232,10,5152,13,5252,14
4935_CAM6_06032018_14_12_64_2.jpg,2,3221,8,3232,10,3232,10
2157_CAM6_16032018_23_24_95_2.jpg,2,3232,10,3232,10,3232,10
6299_CAM6_03022018_19_26_99_2.jpg,2,3252,12,3252,12,3252,12
1281_CAM6_22022018_10_45_72_2.jpg,2,5211,9,5251,13,3252,12
CAM6_29012018_00_51_79.27_0.jpg,0
2414_CAM6_15022018_19_13_82_2.jpg,2,5252,14,5252,14,3232,10
2008_CAM6_17032018_18_16_98_2.jpg,2,3232,10,3232,10,3232,10
4234_CAM6_09022018_09_53_87_2.jpg,2,3521,11,3151,10,3251,11
4895_CAM6_06042018_05_46_54_2.jpg,2,3232,10,3232,10,3232,10
2619_CAM6_15022018_04_06_98_2.jpg,2,3232,10,3232,10,3232,10
CAM6_27032018_04_26_53.16_3.jpg,3,3232,10,3232,10,3232,10
CAM6_03022018_22_15_81.76_3.jpg,3,3231,9,3151,10,5151,12
CAM6_06032018_10_43_83.69_0.jpg,0
CAM6_01042018_02_22_50_2.jpg,2,2511,9,2222,8,2222,8
310_CAM6_30012018_08_46_82_2.jpg,2,4032,9,3232,10,2232,9
CAM6_06032018_13_11_54_2.jpg,2,2221,7,3242,11,4222,10
CAM6_20022018_06_45_58_2.jpg,2,5151,12,3252,12,3232,10
2366_CAM6_15032018_11_58_80_2.jpg,2,1222,7,4242,12,4242,12
5553_CAM6_05022018_21_03_99_2.jpg,2,3232,10,3252,12,5252,14
CAM6_06022018_14_19_80_2.jpg,2,2232,9,3232,10,3232,10
CAM6_25022018_10_51_90_2.jpg,2,3132,9,3132,9,3232,10
CAM6_02042018_13_04_44_2.jpg,2,3232,10,3232,10,3232,10
5248_CAM6_06022018_08_38_99_2.jpg,2,3221,8,3232,10,3252,12
4982_CAM6_06022018_23_07_99_2.jpg,2,3252,12,5252,14,5252,14
1866_CAM6_19022018_08_21_99_2.jpg,2,3201,6,3232,10,3232,10
139_CAM6_31012018_16_55_89_2.jpg,2,3232,10,3232,10,3232,10
4670_CAM6_07032018_09_53_89_2.jpg,2,3222,9,3232,10,3232,10
6044_CAM6_04022018_05_26_99_2.jpg,2,5252,14,5252,14,5252,14
3848_CAM6_10032018_07_30_51_2.jpg,2,3232,10,3232,10,3232,10
970_CAM6_24022018_03_17_97_2.jpg,2,3221,8,3232,10,3232,10
4858_CAM6_07022018_05_40_96_2.jpg,2,3232,10,5253,15,5232,12
2355_CAM6_15032018_14_40_94_2.jpg,2,3221,8,3032,8,4040,8
26755_CAM6_01022018_03_29_86_2.jpg,2,2313,9,3133,10,3151,10
4847_CAM6_07022018_08_15_99_2.jpg,2,5232,12,3152,11,5152,13
CAM6_08032018_08_53_55_2.jpg,2,3222,9,3232,10,3242,11
5466_CAM6_05032018_21_18_98_2.jpg,2,3232,10,3232,10,3232,10
4867_CAM6_07022018_03_42_35_2.jpg,2,2411,8,3131,8,3232,10
CAM6_15022018_18_25_56_2.jpg,2
3889_CAM6_10022018_21_02_99_2.jpg,2,5315,14,5052,12,5252,14
6541_CAM6_03022018_00_37_68_2.jpg,2,3232,10,3232,10,3232,10
CAM6_22032018_09_16_70.23_3.jpg,3,3232,10,3232,10,3252,12
1366_CAM6_21022018_18_26_60_2.jpg,2,2321,8,3232,10,3232,10
6560_CAM6_02042018_22_10_58_2.jpg,2,3232,10,3232,10,3232,10
CAM6_22022018_09_38_46_2.jpg,2,3231,9,3132,9,3222,9
5385_CAM6_05042018_21_18_96_2.jpg,2,3232,10,3232,10,3232,10
2038_CAM6_17022018_23_00_99_2.jpg,2,3232,10,3232,10,3232,10
1577_CAM6_20022018_20_36_96_2.jpg,2,3221,8,3232,10,3252,12
5617_CAM6_05022018_15_36_98_2.jpg,2,5322,12,5252,14,5252,14
CAM6_03032018_09_15_87_2.jpg,2,2222,8,2232,9,2222,8
CAM6_23022018_14_56_59_2.jpg,2,2222,8,2222,8,2232,9
CAM6_06022018_07_06_59_2.jpg,2,2531,11,2222,8,2222,8
CAM6_14022018_16_50_87_2.jpg,2,2221,7,2222,8,2222,8
5295_CAM6_06022018_07_13_53_2.jpg,2,5151,12,4151,11,3131,8
4045_CAM6_10022018_03_24_54_2.jpg,2,5322,12,5252,14,3252,12
1290_CAM6_22022018_08_50_98_2.jpg,2,5251,13,5252,14,5251,13
CAM6_23042018_20_19_60.66_1.jpg,1,3322,10,2122,7,2222,8
4727_CAM6_07022018_21_35_98_2.jpg,2,5322,12,5252,14,3252,12
5796_CAM6_05022018_01_00_96_2.jpg,2,5511,12,5152,13,5252,14
6158_CAM6_03042018_20_11_81_2.jpg,2,3212,8,3232,10,3232,10
238_CAM6_30012018_22_27_51_2.jpg,2,1111,4,3131,8,3232,10
27_CAM6_31032018_17_34_67_2.jpg,2,3552,15,2232,9,3232,10
CAM6_05022018_11_27_58_2.jpg,2,4232,11,3232,10,3232,10
5099_CAM6_06022018_13_40_91_2.jpg,2,3232,10,3252,12,3232,10
5854_CAM6_04032018_08_57_85_2.jpg,2,3232,10,3131,8,3232,10
4778_CAM6_07022018_16_14_99_2.jpg,2,3221,8,3251,11,3252,12
4200_CAM6_09022018_12_11_97_2.jpg,2,5323,13,5151,12,5231,11
2160_CAM6_16032018_23_12_97_2.jpg,2,3232,10,3232,10,3232,10
CAM6_02032018_22_44_80_2.jpg,2,2221,7,2121,6,2222,8
7331_CAM6_01022018_00_34_58_2.jpg,2,3131,8,3131,8,3131,8
4787_CAM6_07022018_14_40_96_2.jpg,2,3221,8,5252,14,3252,12
1771_CAM6_19022018_21_43_96_2.jpg,2,3232,10,3232,10,3232,10
CAM6_16022018_04_23_60.49_0.jpg,0,0001,1,0000,0,0200,2
5760_CAM6_05022018_02_36_98_2.jpg,2,3232,10,3232,10,3232,10
CAM6_20032018_20_53_76.88_3.jpg,3,3232,10,3232,10,3232,10
5782_CAM6_05022018_02_04_98_2.jpg,2,3232,10,3232,10,3232,10
CAM6_25022018_07_38_82_2.jpg,2,3231,9,3232,10,3232,10
4829_CAM6_07022018_10_05_91_2.jpg,2,5151,12,5153,14,5152,13
CAM6_25022018_08_09_76.66_3.jpg,3,3131,8,3131,8,3131,8
3514_CAM6_11032018_01_02_99_2.jpg,2,3232,10,3232,10,3232,10
CAM6_05042018_22_16_76_2.jpg,2,2333,11,3331,10,3231,9
CAM6_23042018_21_10_86.54_1.jpg,1,5332,13,0131,5,2222,8
4922_CAM6_06032018_18_10_98_2.jpg,2,2231,8,4232,11,3232,10
3599_CAM6_11022018_11_56_65_2.jpg,2,3521,11,3232,10,3232,10
5909_CAM6_04022018_20_08_99_2.jpg,2,3232,10,3252,12,3252,12
6165_CAM6_03042018_19_45_90_2.jpg,2,3232,10,3233,11,3232,10
7305_CAM6_01022018_04_51_97_2.jpg,2,3232,10,3255,15,3252,12
5208_CAM6_06022018_09_31_99_2.jpg,2,5113,10,3131,8,3232,10
4010_CAM6_10022018_11_49_61_2.jpg,2,5252,14,3351,12,5152,13
4763_CAM6_07022018_17_32_98_2.jpg,2,3221,8,3232,10,3252,12
CAM6_20022018_19_23_86_2.jpg,2,1232,8,3232,10,2232,9
6220_CAM6_03032018_12_08_99_2.jpg,2,3232,10,3232,10,3232,10
CAM6_16022018_04_47_61.91_0.jpg,0,0001,1,0000,0,0200,2
6201_CAM6_03032018_13_22_86_2.jpg,2,3232,10,3232,10,3232,10
5887_CAM6_04022018_22_11_94_2.jpg,2,3232,10,3232,10,3232,10
CAM6_03022018_01_51_93_2.jpg,2,3232,10,3232,10,3232,10
6961_CAM6_01042018_04_42_98_2.jpg,2,4022,8,3240,9,4242,12
CAM6_02022018_09_31_76_2.jpg,2,2203,7,2021,5,2222,8
5447_CAM6_05032018_23_19_97_2.jpg,2,3232,10,3232,10,3232,10
1618_CAM6_20022018_18_31_99_2.jpg,2,3221,8,3232,10,5252,14
CAM6_01042018_03_18_45_2.jpg,2,2222,8,3232,10,3222,9
599_CAM6_25022018_15_41_84_2.jpg,2,3221,8,3232,10,3232,10
CAM6_15032018_18_03_86_2.jpg,2,2211,6,4241,11,4240,10
4019_CAM6_10022018_10_49_98_2.jpg,2,3221,8,3252,12,3252,12
CAM6_04032018_23_40_72.64_3.jpg,3,5331,12,3131,8,3131,8
CAM6_09032018_22_37_85.68_3.jpg,3,3032,8,3230,8,3232,10
3183_CAM6_13022018_04_11_98_2.jpg,2,5151,12,5153,14,5152,13
2050_CAM6_17022018_20_54_98_2.jpg,2,5211,9,3252,12,3252,12
4069_CAM6_09032018_22_29_90_2.jpg,2,3232,10,3232,10,3232,10
CAM6_03022018_21_36_58.51_3.jpg,3,3133,10,3153,12,3232,10
1_CAM6_31032018_22_53_95_2.jpg,2,3232,10,3232,10,3232,10
148_CAM6_31012018_14_18_92_2.jpg,2,3131,8,3131,8,3131,8
CAM6_09022018_10_12_94.6_3.jpg,3,5123,11,3131,8,3155,14
CAM6_17022018_10_58_80.74_3.jpg,3,5151,12,5155,16,5151,12
1062_CAM6_23022018_14_23_80_2.jpg,2,5111,8,3431,11,5132,11
4037_CAM6_10022018_04_12_99_2.jpg,2,3221,8,5252,14,5252,14
4893_CAM6_06042018_05_49_89_2.jpg,2,3232,10,3232,10,3232,10
CAM6_16022018_17_00_74_2.jpg,2,2201,5,2222,8,2222,8
1126_CAM6_22032018_16_09_89_2.jpg,2,4221,9,3240,9,4242,12
4998_CAM6_06022018_21_28_86_2.jpg,2,1511,8,5151,12,5131,10
CAM6_20022018_12_00_64.43_3.jpg,3,5325,15,5251,13,5252,14
5453_CAM6_05032018_23_00_99_2.jpg,2,3232,10,3232,10,3232,10
5352_CAM6_06022018_03_21_74_2.jpg,2,3232,10,3232,10,3232,10
58_CAM6_31032018_17_18_46_2.jpg,2,3232,10,3232,10,2222,8
3597_CAM6_11022018_11_58_78_2.jpg,2,5152,13,5252,14,3232,10
3552_CAM6_11022018_14_57_96_2.jpg,2,3232,10,3252,12,3252,12
CAM6_05042018_01_21_62_2.jpg,2,2311,7,3232,10,3232,10
13_CAM6_31032018_19_19_92_2.jpg,2,3232,10,3232,10,3232,10
6337_CAM6_03022018_16_13_62_2.jpg,2,5215,13,5251,13,5152,13
CAM6_03032018_03_03_86_2.jpg,2,4222,10,4222,10,2222,8
4685_CAM6_07032018_03_36_99_2.jpg,2,3232,10,3232,10,3232,10
2041_CAM6_17022018_22_57_93_2.jpg,2,5331,12,5131,10,3252,12
CAM6_17022018_21_49_83.43_3.jpg,3,5151,12,5151,12,5151,12
697_CAM6_25022018_07_23_91_2.jpg,2,3221,8,3232,10,3232,10
CAM6_09032018_14_56_64_2.jpg,2,2211,6,3232,10,4242,12
1582_CAM6_20022018_20_28_96_2.jpg,2,3152,11,5152,13,5152,13
6098_CAM6_04022018_02_24_97_2.jpg,2,3151,10,3151,10,3151,10
5498_CAM6_05032018_01_32_99_2.jpg,2,3232,10,3232,10,3232,10
3414_CAM6_12022018_03_01_62_2.jpg,2,2251,10,2251,10,2232,9
CAM6_05042018_10_02_75.56_0.jpg,0,2222,8,2222,8,2022,6
CAM6_25032018_21_32_80_2.jpg,2,2211,6,2222,8,2222,8
CAM6_11022018_11_34_79_2.jpg,2,3111,6,2222,8,2222,8
190_CAM6_30032018_05_23_91_2.jpg,2,3232,10,3232,10,3232,10
CAM6_11022018_02_44_48_2.jpg,2,3221,8,3132,9,3232,10
2645_CAM6_15022018_03_34_68_2.jpg,2,5251,13,5153,14,5252,14
5906_CAM6_04022018_20_18_98_2.jpg,2,3232,10,3152,11,3251,11
5384_CAM6_05042018_21_19_92_2.jpg,2,3232,10,3232,10,3232,10
3257_CAM6_12032018_09_07_99_2.jpg,2,3232,10,3332,11,3232,10
463_CAM6_26032018_09_12_67_2.jpg,2,3232,10,3232,10,3222,9
CAM6_21022018_16_11_52_2.jpg,2,3232,10,3232,10,2232,9
CAM6_25022018_07_15_67_2.jpg,2,5321,11,3032,8,3232,10
CAM6_09032018_14_43_86_2.jpg,2,4222,10,2242,10,2222,8
2061_CAM6_17022018_18_27_50_2.jpg,2,3211,7,3251,11,3231,9
365_CAM6_28032018_20_09_51_2.jpg,2,3232,10,3232,10,3232,10
651_CAM6_25022018_10_07_94_2.jpg,2,3232,10,3232,10,3252,12
4274_CAM6_09022018_04_04_97_2.jpg,2,3221,8,3252,12,5252,14
CAM6_23042018_20_32_84.51_1.jpg,1,5221,10,3131,8,2222,8
56_CAM6_31032018_03_03_70_2.jpg,2,3232,10,3232,10,3232,10
CAM6_12022018_00_15_77_2.jpg,2,3231,9,3133,10,3231,9
CAM6_26032018_02_59_59_2.jpg,2,3232,10,3232,10,3232,10
3535_CAM6_11022018_19_21_73_2.jpg,2,3232,10,3232,10,3232,10
5652_CAM6_05022018_11_40_99_2.jpg,2,3232,10,5351,14,5252,14
5198_CAM6_06022018_09_54_73_2.jpg,2,5232,12,5232,12,3232,10
839_CAM6_24032018_10_59_47_2.jpg,2,3232,10,3232,10,3232,10
CAM6_24032018_08_04_50.77_3.jpg,3,3232,10,3232,10,3232,10
1759_CAM6_19022018_22_03_63_2.jpg,2,5311,10,3131,8,3152,11
1617_CAM6_20022018_18_32_99_2.jpg,2,3221,8,3252,12,3252,12
CAM6_24032018_09_02_80_2.jpg,2,3222,9,2202,6,2222,8
CAM6_04022018_02_20_96.56_3.jpg,3,5132,11,5152,13,5152,13
5562_CAM6_05022018_20_54_96_2.jpg,2,3232,10,3232,10,3232,10
CAM6_07022018_22_27_53_2.jpg,2,2221,7,3232,10,2232,9
CAM6_11022018_02_20_78_2.jpg,2,3221,8,3232,10,3232,10
4789_CAM6_07022018_14_24_99_2.jpg,2,3232,10,3252,12,3252,12
740_CAM6_25022018_06_05_99_2.jpg,2,3221,8,5252,14,5252,14
1782_CAM6_19022018_21_31_76_2.jpg,2,3233,11,3231,9,3252,12
504_CAM6_27032018_04_18_89_2.jpg,2,3232,10,3232,10,3232,10
CAM6_22022018_08_58_85_2.jpg,2
4737_CAM6_07022018_20_19_96_2.jpg,2,5252,14,5251,13,5252,14
CAM6_07032018_03_31_97.26_3.jpg,3,5323,13,5232,12,5132,11
2011_CAM6_17032018_17_36_69_2.jpg,2,3232,10,3232,10,3252,12
3499_CAM6_11032018_02_47_99_2.jpg,2,3232,10,3232,10,3232,10
